06230003_1,1,0.7612095933263816,0.3269230769230769,0.9958289885297185,0.8509615384615385,1,1
06230003_1,2,0.737747653806048,0.36538461538461536,0.9932221063607926,0.8413461538461537,1,1
06230003_1,3,0.7325338894681961,0.375,0.9932221063607926,0.8365384615384616,1,1
06230003_1,4,0.7038581856100105,0.35096153846153844,0.9958289885297185,0.8413461538461537,1,1
06230003_2,1,0.7116788321167883,0.2980769230769231,0.9958289885297185,0.8461538461538463,1,1
06230003_2,2,0.7090719499478624,0.30288461538461536,0.9932221063607924,0.846153846153846,1,1
06230003_2,3,0.7194994786235662,0.2932692307692308,0.9958289885297185,0.841346153846154,1,1
06230003_2,4,0.7299270072992701,0.28846153846153844,0.9932221063607924,0.8509615384615384,1,1
06230003_3,1,0.737747653806048,0.2932692307692308,0.9932221063607926,0.8461538461538463,1,1
06230003_3,2,0.735140771637122,0.28846153846153844,0.9958289885297185,0.8509615384615384,1,1
06230003_3,3,0.7194994786235662,0.28846153846153844,0.9932221063607924,0.8557692307692307,1,1
06230003_3,4,0.7142857142857143,0.3317307692307692,0.9932221063607924,0.8269230769230769,1,1
07010011_1,1,0.2838541666666667,0.6712962962962963,0.5520833333333334,0.8981481481481481,5,1
07010011_1,2,0.2838541666666667,0.6851851851851852,0.5963541666666667,0.9212962962962963,5,1
07010011_1,3,0.3411458333333333,0.6712962962962963,0.6328125,0.9537037037037037,5,1
07010011_1,4,0.3515625,0.6712962962962963,0.6536458333333333,0.8981481481481481,5,1
07010011_2,1,0.4114583333333333,0.625,0.6848958333333333,0.9166666666666667,5,1
07010011_2,2,0.453125,0.6111111111111112,0.7109375,0.9166666666666667,5,1
07010011_2,3,0.4401041666666667,0.6111111111111112,0.7109375,0.9074074074074074,5,1
07010011_2,4,0.4869791666666667,0.5972222222222222,0.703125,0.9305555555555556,5,1
07080035_1,1,0.7402910677083334,0.32057456978967497,0.9931369791666668,0.8612437858508604,5,1
07080035_1,2,0.7090109375,0.2918661567877629,0.9905302083333334,0.8612437858508604,1,1
07080035_1,3,0.71683125,0.28708126195028677,0.9931369791666667,0.8468900573613767,1,1
07080035_1,4,0.71683125,0.30143499043977057,0.9957437499999999,0.8564588910133843,1,1
07080035_2,1,0.7011911458333333,0.296651051625239,0.9957437499999999,0.8612437858508604,1,1
07080035_2,2,0.7011911458333333,0.32057456978967497,0.9957437499999999,0.8516749521988527,5,1
07080035_2,3,0.6620911458333333,0.34928202676864245,0.9410036458333333,0.8899521988527725,5,1
07080035_2,4,0.6334180625,0.3444971319311663,0.8992973958333332,0.9186606118546845,1,1
07140041_1,1,0.7038041666666667,0.3526573359073359,0.9827192708333334,0.8454102316602317,5,1
07140041_1,2,0.6647041666666667,0.3333330115830116,0.9384057291666666,0.9565222007722007,1,1
08010080_1,1,0.7689713541666666,0.42028985521235523,0.9957526041666667,0.8405801158301158,5,1
08010080_1,2,0.7481177083333334,0.4734295366795367,0.9827192708333333,0.8550723938223939,5,1
08010080_1,3,0.6568840572916667,0.4251207722007722,0.9384057968749999,0.9710144787644788,5,1
08010080_1,4,0.6542776041666667,0.4444444401544401,0.9019119791666668,0.980676640926641,5,1
08110094_1,1,0.742428125,0.4807691570881226,0.9777041666666667,0.7692308429118775,3,1
08110094_1,2,0.7554989583333334,0.5240383141762452,0.98031875,0.8894233716475096,3,1
08110094_1,3,0.7502704322916667,0.5144233716475096,0.9829328125,0.9038461494252874,3,1
08110094_1,4,0.7189002395833334,0.5240383141762452,0.9698619791666667,0.9278846168582375,3,1
08110094_2,1,0.74765625,0.5384616858237548,0.985546875,0.8846149425287356,5,1
08110094_2,2,0.6823016822916668,0.4375,0.9489484375000001,0.9615383141762452,3,1
08110094_2,3,0.7345854166666667,0.4278850574712644,0.956790625,0.9519233716475096,3,1
08110094_3,1,0.7345853385416666,0.36057662835249044,0.9515625,0.9519233716475095,1,1
08110094_3,2,0.74765625,0.4182691570881226,0.9724760416666667,0.9134616858237548,1,1
08110094_3,3,0.7450421875,0.42307662835249044,0.9698619791666666,0.9182691570881226,1,1
08110094_3,4,0.752884375,0.3990383141762452,0.985546875,0.9182691570881225,3,1
08110094_4,1,0.7424278854166667,0.44230769157088123,0.9829328125000001,0.9519230747126437,3,1
08110095_1,1,0.5683003128258602,0.41262135922330095,0.8394160583941606,1.0,3,1
08110095_1,2,0.6126173096976016,0.42718446601941745,0.8472367049009384,0.9805825242718447,5,1
08110095_1,3,0.6334723670490093,0.4174757281553398,0.8550573514077163,0.9951456310679612,3,1
08110095_1,4,0.6386861313868614,0.4320388349514563,0.9958289885297185,1.0194174757281553,1,1
08120098_1,1,0.22419186652763295,0.2980769230769231,0.6360792492179353,0.7692307692307692,3,1
08120098_1,2,0.23722627737226276,0.2644230769230769,0.6334723670490094,0.7692307692307692,3,1
08120098_1,3,0.19290928050052136,0.16346153846153846,0.6491136600625651,0.7932692307692307,3,1
08120098_1,4,0.21637122002085507,0.10096153846153846,0.6386861313868613,0.8028846153846153,3,1
08120098_2,1,0.16944734098018768,0.1201923076923077,0.6465067778936392,0.7788461538461539,3,1
08120098_2,2,0.15901981230448384,0.1201923076923077,0.6412930135557873,0.7788461538461539,3,1
08120098_2,3,0.14337851929092804,0.12980769230769232,0.6438998957247133,0.798076923076923,3,1
08120098_2,4,0.13034410844629823,0.1346153846153846,0.6256517205422315,0.7884615384615384,3,1
08120098_3,1,0.1329509906152242,0.125,0.6282586027111574,0.7884615384615384,3,1
08140106_1,1,0.671875,0.40865384615384615,0.9635416666666667,0.9182692307692307,5,1
